X,Y,OBJECTID,FACILITY_STATUS,NAME,CAD_NAME,AKA,TYPE,UNIT,CDF_UNIT,COUNTY,OWNER,FUNDING,STAFFING,ADDRESS,CITY,ZIP,PHONE_NUM,LAT,LON
-13198767.4264,4089927.2033,880,Active,FS 156,156,156,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,24505 Copper Hill Drive,Valencia,91354,661-257-6734,34.45399464,-118.56654511
-13203653.1267,4087913.2215,881,Active,FS 76,076,76,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,27223 Henry Mayo Drive,Valencia,91355,661-257-4144,34.43907508,-118.6104341
-13182204.8709,4087935.8851,882,Active,FS 132,132,132,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,29310 Sand Canyon Road,Santa Clarita,91387,661-250-0531,34.43924298,-118.41776114
-13194916.537,4087255.2935,883,Active,FS 111,111,111,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,26829 Seco Canyon Road,Valencia,91350,661-296-5758,34.43420057,-118.53195198
-13197285.7814,4084674.3245,884,Active,FS 126,126,126,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,26320 Citrus Dr.,Santa Clarita,91355,661-753-9710,34.41507576,-118.55323526
-13192113.4408,4086449.7371,885,Active,FS 104,104,104,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,26901 Golden Valley Rd.,Santa Clarita,91359,661-255-0509,34.40676197,-118.50360269
-13177534.797,4068588.0413,886,Active,FS 74,074,74,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,12587 N. Dexter Park Road,Kagel Canyon,91342,818-899-8017,34.29564219,-118.37588406
-13206362.9238,4060776.825,887,Active,FS 75,075,75,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,23310 Lake Manor Drive,Chatsworth,91311,818-883-1414,34.23778919,-118.63477662
-13162864.5871,4059440.1876,888,Active,FS 63,063,63,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4526 Ramsdell Avenue,La Cresecenta,91214,818-248-2741,34.22786211,-118.24402441
-13159566.6232,4057208.7349,889,Active,FS 19,019,19,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1729 W. Foothill Blvd.,La Canada Flintridge,91011,818-249-1562,34.21128673,-118.2143983
-13153339.2777,4054739.1194,890,Active,FS 12,012,12,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2760 N. Lincoln Avenue,Altadena,91001,626-797-1911,34.19293846,-118.1584571
-13150485.9667,4054152.232,891,Active,FS 11,011,11,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,2521 N. El Molino Avenue,Altadena,91001,626-797-0379,34.18857753,-118.13282537
-13146138.4366,4052247.4616,892,Active,FS 66,066,66,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,2764 E. Eaton Dr ,Pasadena,91107,626-798-3739,34.17442238,-118.09377085
-13221330.624,4048641.5395,893,Active,FS 89,089,89,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,29575 Canwood St.,Agoura Hills,91301,818-597-2272,34.1476188,-118.76923376
-13123564.8887,4048522.7951,894,Active,FS 97,097,97,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,846 E. Juniper Ridge,Azusa,91702,626-334-0014,34.14717743,-117.89016315
-13226900.1062,4047480.7419,895,Active,FS 144,144,144,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,31981 W. Foxfield Drive,Westlake Village,91361,818-889-1626,34.13898852,-118.81926527
-13132020.0703,4047712.3315,896,Active,FS 44,044,44,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1105 S. Highland Avenue,Duarte,91010,626-358-3118,34.14071036,-117.96694341
-13175399.8731,4047555.9376,897,Active,FS 51,051,51,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3900 Lankersheim Blvd.,Universal City,91608,323-877-4412,34.13954758,-118.3566308
-13120968.8977,4047320.1751,898,Active,FS 151,151,151,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,231 W. Mountain View Avenue,Glendora,91740,626-963-2733,34.13779462,-117.86766903
-13103166.3645,4047120.8532,899,Active,FS 62,062,62,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3701 N. Mills Avenue,Claremont,91711,909-626-5096,34.13631258,-117.70774616
-13212708.6962,4033307.6222,900,Active,FS 88,088,88,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,23720 W. Malibu Road,Malibu,90265,310-456-2812,34.03354339,-118.69178166
-13110100.2954,4033328.2655,901,Active,FS 188,188,188,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,18 Village Loop Rd.,Pomona,91766,909-620-2208,34.03369702,-117.77002261
-13112687.01,4032293.0926,902,Active,FS 121,121,121,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,346 S. Armitos PLace,Diamond Bar,91765,909-396-0164,34.02599041,-117.79325946
-13155023.4896,4031892.1842,903,Active,FS 3,003,3,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,930 S. Eastern Ave.,Los Angeles,90022,323-269-4124,34.02300558,-118.17357446
-13224464.2834,4031509.7982,904,Active,FS 71,071,71,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,28722 W. Pacific Coast Hwy.,Malibu,90265,310-457-2578,34.02015857,-118.79737162
-13120745.0132,4031594.9332,905,Active,FS 61,061,61,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,20011 La Puente Road,Walnut,91789,909-595-3001,34.0207924,-117.86564572
-13152055.2403,4031129.2872,906,Active,FS 22,022,22,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,928 S. Gerhart Ave.,Commerce,90022,323-721-3886,34.01732535,-118.14691023
-13130775.4665,4030190.8398,907,Active,FS 43,043,43,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,921 S. Stimson Avenue,La Puente,91745,626-968-1978,34.01033751,-117.9557508
-13115019.967,4029057.8982,908,Active,FS 120,120,120,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1051 S. Grand Avenue,Diamond Bar,91765,909-861-5995,34.00190068,-117.81421677
-13144426.1186,4028994.5805,909,Active,FS 40,040,40,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4864 S. Durfee Ave.,Pico Rivera,90660,562-699-3268,34.00142915,-118.07837668
-13151351.1758,4028928.1508,910,Active,FS 50,050,50,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2327 Saybrook Ave.,Commerce,90040,323-721-7011,34.00093444,-118.14058551
-13128519.1905,4028834.3496,911,Active,FS 118,118,118,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,17056 Gale Avenue,City of Industry,91745,626-854-3488,34.00023586,-117.93548234
-13134413.5533,4028337.7531,912,Active,FS 91,091,91,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,2691 S. Turnbull Canyon Road,Hacienda Heights,91745,562-696-8850,33.99653745,-117.98843229
-13173816.0155,4027900.2478,913,Active,FS 38,038,38,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3907 W. 54th Street,Los Angeles,90043,323-291-9130,33.99327901,-118.34239057
-13123403.0788,4027367.3707,914,Active,FS 145,145,145,FSCC,LAC,LAC,Los Angeles,COUNTY,G,P,1525 S. Nogales Avenue,Rowland Heights,91748,626-854-3486,33.98931005,-117.88952353
-13152855.7273,4027255.7128,915,Active,FS 27,027,27,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6031 Rickenbacker Road,Commerce,90040,323-721-4140,33.9884784,-118.15410113
-13176126.3001,4027177.3449,916,Active,FS 58,058,58,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,5757 S. Fairfax Avenue,Los Angeles,90056,323-291-8392,33.98789469,-118.36314421
-13185635.9834,4026643.8285,917,Active,FS 110,110,110,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4433 Admiralty Way,Marina Del Rey,90292,310-823-3773,33.98392074,-118.44857113
-13161368.4768,4026564.8906,918,Active,FS 164,164,164,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6301 S. Santa Fe Ave.,Huntington Park,90255,323-589-1350,33.98333274,-118.23057245
-13147741.9472,4026490.8924,919,Active,FS 103,103,103,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7300 S. Paramount Blvd.,Pico Rivera,90660,562-942-1015,33.98278153,-118.10816327
-13141139.9841,4026453.2817,920,Active,FS 17,017,17,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12006 Hadley Street,Whittier,90601,562-698-8455,33.98250137,-118.04885684
-13156686.2993,4026040.3149,921,Active,FS 163,163,163,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6320 Pine Ave.,Bell,90201,323-560-1571,33.97942517,-118.18851174
-13158910.7119,4025616.8613,922,Active,FS 165,165,165,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3255 Saturn Ave.,Huntington Park,90255,323-589-1311,33.97627073,-118.20849397
-13119608.6812,4025627.1612,923,Active,FS 119,119,119,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,20480 E. Pathfinder Road,Walnut,91789,909-598-4290,33.97634744,-117.85543788
-13139894.6831,4024895.3516,924,Active,FS 28,028,28,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7733 Greenleaf Ave.,Whittier,90602,562-698-7661,33.9708957,-118.03767011
-13146878.2375,4024757.1066,925,Active,FS 25,025,25,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9209 E. Slauson Avenue,Pico Rivera,90660,562-949-4840,33.96986579,-118.10040444
-13152387.0095,4024488.1019,926,Active,FS 39,039,39,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7000 S. Garfield Ave.,Bell Gardens,90201,562-927-1211,33.96786168,-118.14989057
-13163242.355,4024273.0181,927,Active,FS 16,016,16,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,8010 S. Compton Ave.,Los Angeles,90001,323-585-5002,33.96625925,-118.24740578
-13175421.08,4024065.987,928,Active,FS 171,171,171,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,141 W. Regent St.,Inglewood,90301,310-419-2160,33.9647168,-118.35680911
-13172074.4018,4022858.8647,929,Active,FS 173,173,173,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9001 S. Crenshaw Blvd,Inglewood,90305,310-419-2190,33.9557227,-118.32674539
-13156168.3604,4021888.6769,930,Active,FS 54,054,54,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4867 Southern Avenue,South Gate,90280,323-567-8580,33.94849327,-118.18385902
-13135818.5932,4021613.5047,931,Active,FS 59,059,59,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,10021 Scott Ave.,Whittier,90603,562-698-7333,33.94644269,-118.00105398
-13169158.4432,4020547.0152,932,Active,FS 14,014,14,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1401 W. 108th Street,Los Angeles,90047,323-756-9900,33.93849479,-118.3005509
-13172083.4002,4020535.6324,933,Active,FS 170,170,170,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,10701 S. Crenshaw Blvd,Inglewood,90303,310-419-2198,33.93840996,-118.32682623
-13175286.3589,4020472.8602,934,Active,FS 18,018,18,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4518 W. Lennox Blvd.,Inglewood,90304,310-671-5368,33.93794213,-118.35559889
-13140151.293,4020356.3567,935,Active,FS 96,096,96,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,10630 S. Mills Ave.,Whittier,90604,562-941-8604,33.93707383,-118.03997528
-13130768.716,4019628.4658,936,Active,FS 191,191,191,FSL,LAC,ORC,Orange,COUNTY,L,P,850 W. La Habra Blvd.,La Habra,90631,562-691-4692,33.93164877,-117.95569017
-13159551.052,4019477.1065,937,Active,FS 147,147,147,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,3161 E. Imperial Highway,Lynwood,90262,310-603-5255,33.93052064,-118.21424625
-13134968.8734,4019365.7985,938,Active,FS 15,015,15,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,11460 Santa Gertrudes Ave.,Whittier,90604,562-943-4537,33.92969099,-117.99342082
-13128192.0963,4019001.9618,939,Active,FS 192,192,192,FSL,LAC,ORC,Orange,COUNTY,L,P,520 S. Harbor Blvd.,La Habra,90631,562-694-3265,33.92697908,-117.93254401
-13162440.382,4018719.8708,940,Active,FS 41,041,41,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1815 E. 120th Street,Los Angeles,90059,323-564-6241,33.92487643,-118.24020154
-13154430.6283,4018384.4948,941,Active,FS 57,057,57,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,5720 Gardendale Street,South Gate,90280,562-531-9700,33.92237651,-118.16824871
-13156892.485,4018357.3659,942,Active,FS 148,148,148,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4264 Martin Luther King Blvd.,Lynwood,90262,310-603-5270,33.92217429,-118.19036394
-13172082.6443,4018317.8745,943,Active,FS 162,162,162,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12151 S. Crenshaw Blvd.,Hawthorne,90250,310-970-7973,33.92187992,-118.32681944
-13175154.313,4017618.6057,944,Active,FS 161,161,161,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4475 W. El Segundo Blvd.,Hawthorne,90250,310-970-7972,33.91666727,-118.3544127
-13143955.7471,4017144.1375,945,Active,FS 20,020,20,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12110 Adoree Street,Norwalk,90650,562-863-0214,33.91313017,-118.07415127
-13170728.6039,4016585.8214,946,Active,FS 159,159,159,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2030 W. 135th Street,Gardena,90249,310-217-7066,33.90896785,-118.31465589
-13133114.1483,4016611.8016,947,Active,FS 194,194,194,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,13540 S. Beach Blvd.,La Mirada,90638,562-697-4320,33.90906123,-117.97688039
-13130956.1415,4016377.1481,948,Active,FS 193,193,193,FSL,LAC,ORC,Orange,COUNTY,L,P,1000 W Risner Way,La Habra,90631,714-525-9947,33.90741209,-117.95737384
-13136970.6346,4016062.8748,949,Active,FS 49,049,49,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,13820 S. La Mirada Blvd.,La Mirada,90638,562-943-5512,33.905069,-118.01140294
-13177213.8907,4015668.8125,950,Active,FS 160,160,160,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,5323 W. Rosecrans Avenue,Hawthorne,90250,310-970-7974,33.90213097,-118.3729142
-13149607.4714,4015366.0084,951,Active,FS 98,098,98,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9814 Maplewood Avenue,Bellflower,90706,562-925-8112,33.89987323,-118.12492156
-13174787.4994,4015112.7645,952,Active,FS 21,021,21,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4312 W. 147th Street,Lawndale,90260,310-676-4606,33.897985,-118.35111756
-13154407.6511,4014940.7952,953,Active,FS 31,031,31,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,7521 E. Somerset Blvd.,Paramount,90723,562-634-6559,33.89670273,-118.1680423
-13166603.5482,4014465.9372,954,Active,FS 95,095,95,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,137 W. Redondo Beach Blvd.,Gardena,90248,310-769-6746,33.89316192,-118.27759989
-13145956.8877,4013748.8529,955,Active,FS 115,115,115,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,11317 Alondra Blvd.,Norwalk,90650,562-868-5212,33.88781465,-118.09212782
-13169770.9859,4013169.2153,956,Active,FS 158,158,158,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1650 W. 162nd Street,Gardena,90247,310-217-8351,33.88349208,-118.30605347
-13150187.8005,4012942.1162,957,Active,FS 23,023,23,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,9548 Flower Street,Bellflower,90706,562-867-2112,33.88179845,-118.13013475
-13140087.1618,4011846.5626,958,Active,FS 35,035,35,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,13717 E. Artesia Blvd.,Cerritos,90703,562-926-1511,33.87362772,-118.03939918
-13164851.3648,4011011.5261,959,Active,FS 116,116,116,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,755 E. Victoria Street,Carson,90746,310-324-5941,33.86739944,-118.26185977
-13159805.7452,4009992.4592,960,Active,FS 105,105,105,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,18915 S. Santa Fe Ave.,Rancho Dominguez,90221,310-632-1634,33.85979791,-118.2165342
-13144794.292,4009691.8778,961,Active,FS 30,030,30,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,19030 S. Pioneer Blvd.,Cerritos,90703,562-865-3714,33.85755564,-118.08168405
-13151752.9935,4009156.145,962,Active,FS 45,045,45,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,4020 Candlewood Street,Lakewood,90712,562-634-1235,33.85355907,-118.14419512
-13161914.2307,4008199.2696,963,Active,FS 10,010,10,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,1860 E. Del Amo Blvd,Carson,90746,310-632-8230,33.84642031,-118.23547505
-13147595.5249,4008196.9722,964,Active,FS 94,094,94,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6421 Turnergrove Street,Lakewood,90713,562-429-9462,33.84640317,-118.10684795
-13143745.5482,4006934.4575,965,Active,FS 34,034,34,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,21207 S. Norwalk Blvd.,Hawaiian Gardens,90716,562-865-4119,33.83698326,-118.07226302
-13153604.4315,4006490.1385,966,Active,FS 122,122,122,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2600 E. Greenmeadow Road,Lakewood,90712,562-421-7713,33.83366786,-118.16082687
-13166550.2878,4005286.887,967,Active,FS 36,036,36,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,127 W. 223Rd Street,Carson,90745,310-834-3110,33.82468883,-118.27712145
-13162234.345,4005280.5616,968,Active,FS 127,127,127,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2049 E. 223rd Street,Carson,90810,310-830-3170,33.82464162,-118.23835068
-13153967.5111,4002781.8354,969,Active,FS 60,060,60,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,2300 East 27th Street,Signal Hill,90755,562-595-1620,33.80599231,-118.16408847
-13179297.9085,4001968.656,970,Active,FS 2,002,2,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,340 Palos Verdes Drive W.,Palos Verdes Estates,90274,310-373-6539,33.79992227,-118.39163526
-13171348.8747,4000886.5931,971,Active,FS 6,006,6,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,25517 S. Narbonne Avenue,Lomita,90717,310-326-2461,33.79184443,-118.32022789
-13177591.6719,3998240.4511,972,Active,FS 106,106,106,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,413 Indian Peak Road,Rolling Hills Estate,90275,310-377-9523,33.77208719,-118.37630788
-13175113.9201,3996176.6263,973,Active,FS 56,056,56,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,12 Crest Road West,Rolling Hills,90274,310-377-1584,33.75667462,-118.35404986
-13171890.274,3995173.233,974,Active,FS 83,083,83,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,83 Miraleste Plaza,Rancho Palos Verdes,90275,310-831-4624,33.74918031,-118.32509136
-13178526.0733,3994835.0821,975,Active,FS 53,053,53,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,6124 W. Palos Verdes Drive S,Rancho Palos Verdes,90275,310-377-3333,33.74665453,-118.38470175
-13191401.0941,3954006.8151,976,Active,FS 155,155,155,FSCC,LAC,LAC,Los Angeles,COUNTY,L,P,P.O. Box 5011,Avalon/Two Harbors,90704,310-510-0424,33.44167427,-118.50025955
-13188271.1029,4088314.1286,977,Active,FS 128,128,128,FSL,LAC,LAC,Los Angeles,COUNTY,L,P,28450 Whites Canyon Road,Santa Clarita,91351,661-297-1692,34.4420452,-118.47224277
-13525052.6534,4661083.0391,978,Decommissioned,Sacramento Administration,Sacramento Administration,,ADM,CDF,AEU,Sacramento,STATE,B,P,1416 9Th Street ,Sacramento,95814,916-653-5121,38.57575,-121.497602
-13545460.3382,4657997.6367,979,Active,L.A. Moran Reforestation Center NUR,LNU L.A. Moran Reforestation Center NUR,,NUR,LNU,LNU,Yolo,STATE,B,P,5800 Chiles Road,Davis,95618,530-753-2441,38.55407831,-121.68092733
-13714469.8567,4651469.0447,980,Active,Seaview COM,LNU Seaview COM,,COM,LNU,LNU,Sonoma,STATE,B,P,15610 Meyers Grade Rd,Jenner,95450,,38.5082004,-123.19916544
-13645329.4978,4628751.9105,981,Active,Sonoma Mountain COM,LNU Sonoma Mountain COM,,COM,LNU,LNU,Sonoma,STATE,B,,,Petaluma,94954,,38.34833356,-122.57806714
-13610672.012,4643595.646,982,Active,Atlas Peak COM,LNU AtlasPeak COM,,COM,LNU,LNU,Napa,STATE,B,P,,,,,38.4528331,-122.26673368
-13467128.2404,4673136.4619,983,Active,Cameron Park Fire Departemnt FS Station 89,Cameron Park FS 89,Sta 89,FSA,AEU,AEU,El Dorado,FIRE DISTRICT,A,P,3200 Country Club Drive,Cameron Park,95682,530-677-6190,38.66034991,-120.97725822
-13468586.3818,4677223.1936,984,Active,Cameron Park Fire Department FS Station 88,Cameron Park FS 88,Sta 88,FSA,AEU,AEU,El Dorado,FIRE DISTRICT,A,P,2961 Alhambra Drive,Cameron Park,95682,530-672-7350,38.68901101,-120.99035692
-13468571.0666,4681590.2517,985,Active,Pine Hill COM/LO,AEU Pine Hill COM/LO,XED CMD Tone 12,COM/LO,AEU,AEU,El Dorado,STATE,B,P,Pine Hill Road,Rescue,95672,,38.7196254,-120.99021933
-13411832.6067,4652507.4425,986,Active,Dew Drop FS,AEU Dew Drop FS,Sta 10 ,FSB,AEU,AEU,Amador,STATE,B,P,29300 Dew Drop Bypass,Pioneer,95666,209-295-7735,38.51549923,-120.48052918
-13429539.3976,4637729.4736,987,Active,Pine Grove CC,AEU Pine Grove YCC,,CC,AEU,AEU,Amador,STATE,B,P,13630 Aqueduct-Volcano Rd,Pine Grove,95665,209-296-7591,38.41155331,-120.63959198
-13430953.7349,4634644.3294,988,Active,Mount Zion LO,No CAD name Entered,,LO,AEU,AEU,Amador,STATE,B,C,20200 Mount Zion Road,Pine Grove,95665,,38.38983399,-120.65229719
-13432133.6938,4638159.3882,989,Active,Pine Grove FS,AEU Pine Grove FS,Sta 80,FSB,AEU,AEU,Amador,STATE,B,P,19597 Highway 88,Pine Grove ,95665,209-296-4435,38.41457938,-120.66289693
-13447566.8713,4632851.9052,990,Active,Sutter Hill FS,AEU Sutter Hill FS,Sta 60,FSB,AEU,AEU,Amador,STATE,B,P,11600 Hwy 49,Sutter Creek,95685,209-267-5215,38.37721239,-120.80153551
-13440538.5915,4656879.826,991,Active,River Pines FS,AEU River Pines FS,Sta 30,FSB,AEU,AEU,Amador,STATE,B,P,15035 Highway 16,River Pines,95675,209-245-6412,38.54622518,-120.73839939
-13432706.4115,4685166.9169,992,Active,Camino FS,AEU Camino FS,Sta 20,FSB,AEU,AEU,El Dorado,STATE,B,P,2840 Mount Danaher Road,Camino,95709,530-647-5227,38.74468911,-120.6680417
-13432679.926,4685115.1223,993,Active,Mount Danaher LO,AEU Mount Danaher LO,,LO,AEU,AEU,El Dorado,STATE,B,P,2840 Mt. Danaher Rd.,Camino,95709,530-647-5223,38.74432622,-120.66780378
-13432605.5222,4685109.9711,994,Active,Amador-El Dorado UH,AEU Amador-El Dorado UH,,HQ,AEU,AEU,El Dorado,STATE,B,P,2840 Mt. Danaher Rd.,Camino,95709,530-644-2345,38.74429013,-120.6671354
-13432740.7937,4685108.2642,995,Active,Amador-El Dorado ICC,AEU Amador-El Dorado ICC,,ICC,AEU,AEU,El Dorado,STATE,B,P,2840 Mt. Danaher Rd.,Camino,95709,530-647-5223,38.74427817,-120.66835056
-13455169.4688,4675919.7274,996,Active,El Dorado FS,AEU El Dorado FS,Sta 43,FSB,AEU,AEU,El Dorado,STATE,B,P,5660 Mother Lode Drive,Placerville,95667,530-622-3858,38.67987077,-120.86983076
-13472992.2661,4695658.9989,997,Active,Pilot Peak COM/LO,AEU Local Tone 5,XED CMD Tone 5,COM/LO,AEU,AEU,El Dorado,STATE,B,C,Pilot Hill Road,Pilot Hill,95664,,38.8181624,-121.02993563
-13470742.2405,4697663.8991,998,Active,Pilot Hill FS,AEU Pilot Hill FS,Sta 70 ,FSB,AEU,AEU,El Dorado,STATE,B,P,4731 Pedro Hill Rd,Pilot Hill,95664,530-885-5812,38.83219356,-121.0097233
-13454268.5523,4700142.1567,999,Active,Garden Valley FS,AEU Garden Valley FS,Sta 50,FSB,AEU,AEU,El Dorado,STATE,B,P,"5061 Marshall Rd, P.O. Box 12",Garden Valley,95633,530-333-4551,38.84953366,-120.86173767
-13455208.5877,4707972.5091,1000,Active,Growlersburg CC,AEU Growlersburg CC,,CC,AEU,AEU,El Dorado,STATE,B,P,5440 Longview Lane,Georgetown,95634,530-333-4385,38.90429404,-120.87018214
-13362049.336,4705398.0685,1001,Active,South Lake Tahoe FS,AEU South Lake Tahoe FS,Sta 5,FSB,AEU,AEU,El Dorado,COUNTY,B,P,1009 Boulder Mountain Court,South Lake Tahoe,96150,530-577-5749,38.88629467,-120.03331848
-13591660.6578,4869839.2907,1002,Active,Los Molinos Station 10,TGU Los Molinos Station 10,Station 10,FSA,TCR,TGU,Tehama,COUNTY,A,C,7930 Sherwood Blvd.,Los Molinos,96055,530-384-2345,40.02680685,-122.0959516
-13586792.0999,4855570.0111,1003,Active,Vina Vol.,TGU Vina Co. 16,Station 16,FSL,TCR,TGU,Tehama,COUNTY,L,V,4560 Rowles Road,Vina,96092,530-839-2320,39.92858085,-122.05221662
-13584008.2296,4855529.496,1004,Active,Vina Helitack,TGU Vina HB,Vina Helitack,HB,TGU,TGU,Tehama,STATE,B,P,4520 Highway 99E,Vina,96092,530-839-2121,39.92830175,-122.02720869
-13600832.4933,4855941.6419,1005,Active,Corning Station 12,TGU Corning Station 12,Station 12,FSA,TCR,TGU,Tehama,COUNTY,A,C,988 Colusa Street,Corning,96021,530-824-5546,39.93114086,-122.1783436
-13600637.6841,4862214.1376,1006,Temporarily Decommissioned,Richfield Vol.,TGU Richfield Co. 11,Station 11,FSL,TGU,TGU,Tehama,COUNTY,L,V,6115 Grange Road,Corning,96021,,39.97433486,-122.1765936
-13599857.2231,4876317.8353,1007,Active,El Camino Vol.,TGU El Camino Co. 9,Staion 9,FSL,TCR,TGU,Tehama,COUNTY,L,V,9580 Highway 99W,Gerber,96035,530-385-9707,40.07135685,-122.16958258
-13569385.1825,4911536.7822,1008,Active,Ishi CC,TGU Ishi CC,Ishi Camp,CC,TGU,TGU,Tehama,STATE,B,P,30502 Plum Creek Road,Paynes Creek,96075,530-597-2352,40.31303181,-121.89584759
-13571357.2073,4914221.0043,1009,Active,Paynes Creek Vol.,TGU Paynes Creek Co. 21,Station 21,FSL,TCR,TGU,Tehama,COUNTY,L,V,29960 Plum Creek Road,Paynes Creek,96075,,40.33141581,-121.91356259
-13572647.1775,4914353.161,1010,Active,Paynes Creek FS ,TGU Paynes Creek FS,Paynes Creek,FSB,TGU,TGU,Tehama,STATE,B,P,29721 Highway 36E,Paynes Creek,96075,530-597-2641,40.33232081,-121.92515059
-13574645.8774,4915704.0508,1011,Active,Inskip Hill COM/LO,TGU Inskip Hill COM/LO,Inskip,COM/LO,TGU,TGU,Tehama,STATE,,P,,Paynes Creek,96075,,40.34157091,-121.94310521
-13591544.535,4904168.3607,1012,Active,Tuscan Butte COM,TGU Tuscan Butte COM,Tuscan Butte,COM,TGU,TGU,Tehama,STATE,,,25255 Tuscan Springs Rd,Red Bluff,96080,,40.26254043,-122.09490842
